Local bytes written,COUNTERS,Combine output records,Combine input records,TRACKER_NAME,csource,capp,Map output bytes,Map input records,START_TIME,FINISH_TIME,HDFS bytes read,id,ctags,TASK_STATUS,TASKID,Map input bytes,STATE_STRING,Map output records
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876230,12803,1307525478066,1307525511554,,attempt_201106081729_0001_m_000382_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000382,134216414,hdfs://sr212:9000/user/lyan/rand10/part-00035:402653184+134217728,12803
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871086,12743,1307525483669,1307525500780,,attempt_201106081729_0001_m_000383_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000383,134210010,hdfs://sr212:9000/user/lyan/rand10/part-00035:536870912+134217728,12743
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874082,12774,1307525485557,1307525495758,,attempt_201106081729_0001_m_000384_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000384,134213674,hdfs://sr212:9000/user/lyan/rand10/part-00035:671088640+134217728,12774
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881517,12641,1307525486036,1307525498528,,attempt_201106081729_0001_m_000385_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000385,134217925,hdfs://sr212:9000/user/lyan/rand10/part-00035:805306368+134217728,12641
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882352,12753,1307525486076,1307525526810,,attempt_201106081729_0001_m_000386_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000386,134220196,hdfs://sr212:9000/user/lyan/rand10/part-00035:939524096+134217728,12753
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873490,12731,1307525484429,1307525498877,,attempt_201106081729_0001_m_000387_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000387,134212918,hdfs://sr212:9000/user/lyan/rand10/part-00035:1073741824+134217728,12731
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133896617,12759,1307525484473,1307525502129,,attempt_201106081729_0001_m_000388_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000388,134236789,hdfs://sr212:9000/user/lyan/rand10/part-00036:0+134217728,12759
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133863019,12762,1307525484518,1307525498267,,attempt_201106081729_0001_m_000389_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000389,134202775,hdfs://sr212:9000/user/lyan/rand10/part-00036:134217728+134217728,12762
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877269,12648,1307525484667,1307525504682,,attempt_201106081729_0001_m_000390_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000390,134214233,hdfs://sr212:9000/user/lyan/rand10/part-00036:268435456+134217728,12648
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883132,12744,1307525484742,1307525501845,,attempt_201106081729_0001_m_000391_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000391,134221904,hdfs://sr212:9000/user/lyan/rand10/part-00036:402653184+134217728,12744
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879465,12633,1307525483688,1307525494292,,attempt_201106081729_0001_m_000392_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000392,134216089,hdfs://sr212:9000/user/lyan/rand10/part-00036:536870912+134217728,12633
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878717,12718,1307525484820,1307525506581,,attempt_201106081729_0001_m_000393_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000393,134216881,hdfs://sr212:9000/user/lyan/rand10/part-00036:671088640+134217728,12718
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887860,12769,1307525484885,1307525501842,,attempt_201106081729_0001_m_000394_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000394,134226612,hdfs://sr212:9000/user/lyan/rand10/part-00036:805306368+134217728,12769
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875394,12676,1307525484975,1307525501843,,attempt_201106081729_0001_m_000395_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000395,134212802,hdfs://sr212:9000/user/lyan/rand10/part-00036:939524096+134217728,12676
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885875,12724,1307525485034,1307525506835,,attempt_201106081729_0001_m_000396_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000396,134224147,hdfs://sr212:9000/user/lyan/rand10/part-00036:1073741824+134217728,12724
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881178,12712,1307525490350,1307525506638,,attempt_201106081729_0001_m_000397_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000397,134218634,hdfs://sr212:9000/user/lyan/rand10/part-00037:0+134217728,12712
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133889011,12783,1307525484569,1307525502198,,attempt_201106081729_0001_m_000398_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000398,134228755,hdfs://sr212:9000/user/lyan/rand10/part-00037:134217728+134217728,12783
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870099,12702,1307525486455,1307525504673,,attempt_201106081729_0001_m_000399_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000399,134208275,hdfs://sr212:9000/user/lyan/rand10/part-00037:268435456+134217728,12702
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876711,12794,1307525484644,1307525499440,,attempt_201106081729_0001_m_000400_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000400,134216863,hdfs://sr212:9000/user/lyan/rand10/part-00037:402653184+134217728,12794
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888311,12716,1307525485359,1307525501847,,attempt_201106081729_0001_m_000401_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000401,134226559,hdfs://sr212:9000/user/lyan/rand10/part-00037:536870912+134217728,12716
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874828,12625,1307525485559,1307525506954,,attempt_201106081729_0001_m_000402_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000402,134210588,hdfs://sr212:9000/user/lyan/rand10/part-00037:671088640+134217728,12625
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884936,12764,1307525490429,1307525506925,,attempt_201106081729_0001_m_000403_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000403,134224708,hdfs://sr212:9000/user/lyan/rand10/part-00037:805306368+134217728,12764
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873012,12613,1307525493484,1307525527979,,attempt_201106081729_0001_m_000404_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000404,134209896,hdfs://sr212:9000/user/lyan/rand10/part-00037:939524096+134217728,12613
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877707,12750,1307525490497,1307525527093,,attempt_201106081729_0001_m_000405_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000405,134216627,hdfs://sr212:9000/user/lyan/rand10/part-00037:1073741824+134217728,12750
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879240,12909,1307525486897,1307525503690,,attempt_201106081729_0001_m_000406_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000406,134221172,hdfs://sr212:9000/user/lyan/rand10/part-00038:0+134217728,12909
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882216,12673,1307525486547,1307525505280,,attempt_201106081729_0001_m_000407_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000407,134220000,hdfs://sr212:9000/user/lyan/rand10/part-00038:134217728+134217728,12673
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876704,12794,1307525486657,1307525548546,,attempt_201106081729_0001_m_000408_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000408,134216476,hdfs://sr212:9000/user/lyan/rand10/part-00038:268435456+134217728,12794
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875278,12691,1307525486713,1307525500061,,attempt_201106081729_0001_m_000409_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000409,134213826,hdfs://sr212:9000/user/lyan/rand10/part-00038:402653184+134217728,12691
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133896373,12639,1307525490647,1307525506734,,attempt_201106081729_0001_m_000410_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000410,134233645,hdfs://sr212:9000/user/lyan/rand10/part-00038:536870912+134217728,12639
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872613,12806,1307525487005,1307525502455,,attempt_201106081729_0001_m_000411_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000411,134213221,hdfs://sr212:9000/user/lyan/rand10/part-00038:671088640+134217728,12806
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133869076,12750,1307525488059,1307525499991,,attempt_201106081729_0001_m_000412_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000412,134207316,hdfs://sr212:9000/user/lyan/rand10/part-00038:805306368+134217728,12750
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879693,12776,1307525490862,1307525507363,,attempt_201106081729_0001_m_000413_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000413,134218801,hdfs://sr212:9000/user/lyan/rand10/part-00038:939524096+134217728,12776
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133895956,12709,1307525488103,1307525513715,,attempt_201106081729_0001_m_000414_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000414,134233708,hdfs://sr212:9000/user/lyan/rand10/part-00038:1073741824+134217728,12709
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886114,12849,1307525487924,1307525530305,,attempt_201106081729_0001_m_000415_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000415,134228246,hdfs://sr212:9000/user/lyan/rand10/part-00039:0+134217728,12849
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873305,12611,1307525490956,1307525512713,,attempt_201106081729_0001_m_000416_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000416,134208913,hdfs://sr212:9000/user/lyan/rand10/part-00039:134217728+134217728,12611
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877875,12788,1307525494363,1307525507745,,attempt_201106081729_0001_m_000417_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000417,134217059,hdfs://sr212:9000/user/lyan/rand10/part-00039:268435456+134217728,12788
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887075,12752,1307525488170,1307525499968,,attempt_201106081729_0001_m_000418_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000418,134225811,hdfs://sr212:9000/user/lyan/rand10/part-00039:402653184+134217728,12752
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873044,12772,1307525494693,1307525545216,,attempt_201106081729_0001_m_000419_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000419,134212700,hdfs://sr212:9000/user/lyan/rand10/part-00039:536870912+134217728,12772
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880763,12790,1307525494760,1307525508561,,attempt_201106081729_0001_m_000420_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000420,134220763,hdfs://sr212:9000/user/lyan/rand10/part-00039:671088640+134217728,12790
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873990,12731,1307525488253,1307525501304,,attempt_201106081729_0001_m_000421_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000421,134212658,hdfs://sr212:9000/user/lyan/rand10/part-00039:805306368+134217728,12731
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884919,12828,1307525494808,1307525518116,,attempt_201106081729_0001_m_000422_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000422,134225483,hdfs://sr212:9000/user/lyan/rand10/part-00039:939524096+134217728,12828
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873085,12716,1307525488297,1307525519285,,attempt_201106081729_0001_m_000423_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000423,134212073,hdfs://sr212:9000/user/lyan/rand10/part-00039:1073741824+134217728,12716
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880083,12748,1307525495778,1307525558685,,attempt_201106081729_0001_m_000424_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000424,134218927,hdfs://sr212:9000/user/lyan/rand10/part-00040:0+134217728,12748
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891785,12688,1307525488370,1307525501388,,attempt_201106081729_0001_m_000425_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000425,134228849,hdfs://sr212:9000/user/lyan/rand10/part-00040:134217728+134217728,12688
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880349,12785,1307525488551,1307525519416,,attempt_201106081729_0001_m_000426_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000426,134219589,hdfs://sr212:9000/user/lyan/rand10/part-00040:268435456+134217728,12785
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867049,12809,1307525491283,1307525529274,,attempt_201106081729_0001_m_000427_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000427,134206801,hdfs://sr212:9000/user/lyan/rand10/part-00040:402653184+134217728,12809
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878975,12870,1307525495823,1307525518842,,attempt_201106081729_0001_m_000428_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000428,134219975,hdfs://sr212:9000/user/lyan/rand10/part-00040:536870912+134217728,12870
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872762,12767,1307525491471,1307525505487,,attempt_201106081729_0001_m_000429_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000429,134213138,hdfs://sr212:9000/user/lyan/rand10/part-00040:671088640+134217728,12767
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133890367,12636,1307525493457,1307525519792,,attempt_201106081729_0001_m_000430_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000430,134227155,hdfs://sr212:9000/user/lyan/rand10/part-00040:805306368+134217728,12636
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882328,12820,1307525495902,1307525518327,,attempt_201106081729_0001_m_000431_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000431,134222708,hdfs://sr212:9000/user/lyan/rand10/part-00040:939524096+134217728,12820
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133863297,12799,1307525488683,1307525519415,,attempt_201106081729_0001_m_000432_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000432,134203269,hdfs://sr212:9000/user/lyan/rand10/part-00040:1073741824+134217728,12799
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888746,12772,1307525495961,1307525558693,,attempt_201106081729_0001_m_000433_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000433,134228022,hdfs://sr212:9000/user/lyan/rand10/part-00041:0+134217728,12772
